6,森严壁垒
6,死不改悔
6,气忿
6,深忧
6,血怒
6,行寡悔
6,言寡尤
6,警严
6,迎喜
6,齐严
5,不忍卒读
5,严静
5,乐岁
5,众怒难犯
5,伤恸
5,养痈成患
5,凄凄惶惶
5,凶年
5,可厌
5,哀惧
5,哀鸿遍地
5,喜懽
5,喜房
5,喜蛋
5,嗔怒
5,堪忍
5,孤愤
5,幽忧
5,开畅
5,心怯
5,忍从
5,忡忡
5,忧闷
5,快论
5,急怒
5,怨憎
5,怨责
5,怵惕
5,恐恐
5,恨事
5,悔憾
5,悭囊
5,悲惋
5,悲辛
5,情恨
5,情熟
5,惊哭
5,惋叹
5,愁结
5,感愧
5,愿安
5,慕利
5,慕远
5,慷他人之慨
5,慷慨仗义
5,慷慨赴义
5,憨子
5,懒怠
5,欢呼鼓舞
5,灵快
5,畅畅
5,笑谑
5,翻然悔悟
5,财喜
5,轻侮
5,远愿
5,逸乐
5,陶欣
5,麤悍
4,不愤不启
4,严慈
4,举哀
4,久慕
4,乐欢
4,云愁
4,令慈
4,凄然泪下
4,厌厌
4,厌气
4,和愉
4,咒愿
4,哀告
4,哀哭
4,哀情
4,哀音
4,喜功
4,喜联
4,喜舞
4,喜逐颜开
4,嗔恚心
4,大放悲声
4,家慈
4,寄愁
4,寒蝉凄切
4,小怜
4,引以为憾
4,忧天
4,忿气
4,怀喜
4,怅怅
4,怆惶
4,怒水
4,怜恤
4,怨艾
4,怫郁
4,恍恍
4,恚嗔
4,恨心
4,恬愉
4,恬淡寡欲
4,恬谧
4,恼意
4,悃愊
4,悃愊无华
4,悍强
4,悦泽
4,悦色
4,悲慨
4,悲楚
4,悲歌慷慨
4,情肠
4,情钟
4,惊怖
4,惊怪
4,惊怵
4,惊慌失色
4,惊慕
4,惊颤
4,惜玉
4,惝怳
4,惝恍
4,惨笑
4,惮劳
4,愁雾
4,愉乐
4,愤怨
4,愿言
4,慈忍
4,慈育
4,慌急
4,慌手慌脚
4,慨然允诺
4,憨劲
4,杞人之忧
4,欢兴
4,欢言
4,歆慕
4,死不足惜
4,爽畅
4,生恐
4,畅明
4,畅朗
4,瘆得慌
4,瞋恚
4,禅悦
4,端严
4,篡逆
4,舞悦
4,解怨
4,言愿
4,转悲为喜
4,过忧
3,不悱不发
3,严敬
3,九死不悔
3,九死未悔
3,仰不愧天
3,伤悼
3,俯仰无愧
3,凄怨
3,凄恻
3,刚忍
3,博畅
3,厌胜
3,含愁
3,周慎
3,哀人
3,哀哀父母
3,哀挽
3,喜兆
3,喜则气缓
3,喜歌
3,喜游
3,喜舍
3,喜跃
3,天从人愿
3,好慕
3,孜孜不懈
3,当之有愧
3,忍口
3,忧危
3,忧困
3,忧悲
3,忧谗畏讥
3,怅恨
3,怆恻
3,怒愤
3,怜念
3,怨忿
3,怪戾
3,怪样
3,恂恂
3,恍忽
3,恐惶
3,恐迫
3,恣行
3,恬逸
3,悍然不顾
3,悔之不及
3,悔望
3,悔痛
3,悔罪自新
3,悦畅
3,悦笑
3,悦随
3,悲咽
3,悲啼
3,悲心
3,悲怨
3,悲音
3,情亲
3,惊乍
3,惊急
3,惊悟
3,惊赏
3,惑主
3,惜气
3,惨毒
3,惹厌
3,愁发
3,愁困
3,愁恨
3,愁烦
3,愁颜
3,感喜
3,感戴
3,感旧
3,愿书
3,愿心
3,愿治
3,愿王
3,慈颜
3,慎察
3,慨然应允
3,憎人
3,放恣
3,无忧城
3,景慕
3,替古人担忧
3,欢语
3,欣可
3,欣幸
3,欣慕
3,欣戴
3,母慈
3,母慈子孝
3,满目凄凉
3,烦恼海
3,烦恼身
3,烦恼魔
3,畅发
3,畅志
3,畅远
3,目不忍视
3,眼睛跳
3,秘严
3,穷愁
3,苦雨凄风
3,落慌
3,迁怒于人
3,通愿
3,震悚
3,鹤惊
2,不慈
2,主忧臣辱
2,乐不可极
2,众愤
2,余愤
2,信悦
2,先慈
2,养怡
2,冀愿
2,内顾之忧
2,冷凄凄
2,凄哀
2,凄紧
2,凶信
2,分愿
2,半夜敲门心不惊
2,厌患
2,厌薄
2,厌足
2,含垢忍辱
2,含忍
2,哀悯
2,哀惜
2,哀时
2,哀痛欲绝
2,哀耗
2,哀转
2,喜容
2,喜眉笑眼
2,喜誉
2,四愁
2,壮严
2,失慌
2,妙喜
2,威怒
2,威怯
2,嫌怨
2,孤愁
2,安恬
2,完惜
2,完愿
2,寸阴是惜
2,尽哀
2,常用词组
2,忌忍
2,忍事
2,忍情
2,忍死
2,忠悃
2,忤恨
2,忧受
2,忧心如捣
2,忧时
2,快志
2,快畅
2,忿言
2,怏怏不乐
2,怒从心上起
2,怒叱
2,怒容满面
2,怒心
2,怕得发抖
2,怜悲
2,怡情悦性
2,怡然自若
2,怨刺
2,怨嗔
2,怨屈
2,怨望
2,怨痛
2,怯口
2,怯惧
2,怵然
2,恐动
2,恐急
2,恐胁
2,恢谐
2,恣性
2,恨怨
2,恨悔
2,恨毒
2,恨苦
2,恬和
2,恬淡无为
2,恳辞
2,恸怛
2,悔亡
2,悔吝
2,悔怨
2,患恶
2,悦使
2,悦口
2,悦爱
2,悯惜
2,悲涕
2,情交
2,情量
2,惊报
2,惊蛇
2,惊错
2,惊鹊
2,惑世
2,惑术
2,惜伤
2,惜力
2,惜护
2,惨凄
2,惨慽
2,惨绿少年
2,惬适
2,愁肠寸断
2,愁鬓
2,愉色
2,感恸
2,感慰
2,愧咎
2,愧怍
2,愧恨
2,慈眼
2,慎举
2,慎火
2,慎罚
2,慕仰
2,慕贤
2,憎厌
2,憎命
2,憨气
2,憬彼
2,憬悟
2,憬然
2,懈气
2,懊恨
2,手慌脚乱
2,振惊
2,敬慎
2,整严
2,无厌足
2,暴戾恣睢
2,朗畅
2,朱厌
2,检慎
2,欢呀
2,欢谑
2,欣然自得
1,义愤填胸
2,甚感诧异
2,电怒
2,畅舒
2,相知恨晚
2,瞋恨
2,离忧
2,秀才人情
2,私恨
2,等慈
2,纵恣
2,罪悔
2,翻悔
2,解慰
2,诚愿
2,谢悃
2,赏罚严明
2,躁怒
2,轸惜
2,迷离恍惚
2,迷离惝恍
2,遇喜
2,重慈
2,闵忧
2,陶怡
2,隐忍不言
2,震恐
2,静恬
2,顺感
2,顾忧
2,风雨凄凄
2,饮恨而终
2,香严
2,騃憨
2,骚忧
2,鱼水相欢
2,鸿畅
1,一座皆惊
1,不厌其繁
1,不惬
1,不顺服
1,中悔
1,乐极哀来
1,乐极生哀
1,今昔之感
1,佐欢
1,体惜
1,余怨
1,侃快
1,侑欢
1,信慕
1,偏怜
1,儆惧
1,凄伤
1,凄吟
1,凄咽
1,凄寂
1,凄恋
1,凄淡
1,凄而
1,凶忍
1,凶身
1,刁悍
1,劫恐
1,千愁万绪
1,厌乱
1,厌兵
1,厌怠
1,厌意
1,发哀
1,发恨
1,口愿
1,可怜生
1,台严
1,吁恳
1,吞恨
1,吴愉
1,呆憨
1,哀吊
1,哀弦
1,哀念
1,哀悲
1,哀惋
1,哀愍
1,哀愤
1,哀毁
1,哀筝
1,哀荒
1,喜名
1,喜娘
1,喜幛
1,喜幸
1,喜惧
1,喜期
1,嗟悔无及
1,国喜
1,大勇若怯
1,天厌
1,天愁地惨
1,奇恣
1,奉喜
1,妒悍
1,媚悦
1,嫉忌
1,嫌忌
1,客忤
1,属厌
1,幽幽凄凄
1,幽愤
1,庄严宝相
1,弘愿
1,归怨
1,心慕手追
1,心荡神怡
1,忍抑
1,忍爱
1,忧居
1,忧属
1,忧忡
1,忧怀
1,忧恚
1,忧恨
1,忧惶
1,忧戚
1,忧服
1,忧疾
1,忧病
1,忧瘁
1,忧盼
1,忧结
1,忧苦
1,快悦
1,忸忸怩怩
1,忻欢
1,忿愤
1,忿懑
1,忿疾
1,怀忿
1,怀愿
1,怅惋
1,怅而
1,怆恨
1,怆痛
1,怊怅
1,怒冲冲
1,怒嗔
1,怒怨
1,怒涨
1,怒烘烘
1,怒生
1,怒目横眉
1,怙恶不悛
1,怜悧
1,怡声
1,怨军
1,怨句
1,怨嫉
1,怨嫌
1,怨恚
1,怨结
1,怨苦
1,怨让
1,怪怨
1,怪恨
1,怯畏
1,怳惑
1,恍惑
1,恍疑
1,恐畏
1,恐赫
1,恐逼
1,恒情
1,恣无忌惮
1,恣肆无忌
1,恨入骨髓
1,恨愤
1,恨气
1,恬泰
1,恬澹
1,恬雅
1,恳挚
1,恳笃
1,恳至
1,恻伤
1,恻怆
1,恼心
1,恼激
1,恼鸦
1,悍吏
1,悍壮
1,悍妒
1,悍妬
1,悍战
1,悍戾
1,悔事
1,悔尤
1,悔气
1,悛悔
1,悛改
1,患毒
1,悦欣
1,悦目娱心
1,悦目赏心
1,悦穆
1,悭悋
